steamid
3044370
973750
1015900
1145500
2370750
1931620
3775050
15170
1237980
379720
19980
234080
220440
940150
208670
252350
22610
345390
223100
577940
255390
235210
233130
358400
298050
960170
1034900
544750
1244950
1342260
742420
1370140
3008670
8340
8350
8360
8370
8380
99810
1710170
358430
2050260
383100
47810
204100
566050
71390
2320
1286830
875800
259130
243000
39500
1812390
201870
302190
13500
606680
207690
3598130
35140
302360
17480
459220
9010
219760
40970
45700
1238020
22380
13530
34330
2300
20510
6900
12900
349720
613830
41300
201790
11190
1060210
65800
7830
23420
65540
12790
10400
570
30
1151450
15230
21730
213120
708590
480
12470
71112
41700
46410
24760
1238820
460790
15130
6980
211740
709150
1188668
2377000
2377001
2981410
13240
253900
255920
2760
4700
500810
24790
207040
47700
25800
39120
22000
12810
204360
28050
225000
21070
408030
262000
6910
204630
253960
960910
19680
630
49540
758330
557750
210950
58550
1137650
282030
4720
275570
21760
1842973
301830
7000
2810
63650
224980
108800
1257890
46420
32340
11590
7730
107410
24960
1306180
638230
48190
203770
230330
209370
270910
236090
635940
1392750
223750
260770
2229850
40340
765890
50
808290
2229260
335820
29550
63380
13600
24700
564530
287700
1700
22320
24780
211203
411320
42160
24980
2362420
1536610
32370
2200
38480
225140
9350
17470
231990
2193010
1580790
40320
376950
1515069
1107813
1107814
376946
376931
325990
325988
1098162
325987
325979
325977
376970
325973
222609
1515060
222607
1429758
1364034
1105542
1147152
277778
277773
277771
277755
277747
222630
222628
820201
222633
222618
222616
967283
896718
258663
258661
258659
621870
258658
258656
258654
980546
258643
258642
325981
376943
208288
208362
208354
208355
24096
24083
24021
834401
980542
1147158
1211476
1230275
1267503
1147153
1109200
1364039
1364037
1098161
621920
1364032
277769
500246
704286
1055331
277767
277770
621927
643692
277742
376933
376961
621925
980547
1364035
1109206
24070
1267506
1267505
820203
222586
208379
1515061
678004
65216
277736
65244
208283
208296
208302
208298
208303
202970
440
21670
222588
65233
325960
222557
24075
277731
222603
65239
277768
208361
65218
834407
65232
222608
222639
1012100
222602
65256
325971
325974
222604
222576
208292
208350
222558
65253
258653
222579
562381
208364
208304
562378
967287
222635
277775
277776
208282
678001
1515068
1560930
1109207
376938
861889
678003
1055333
1560934
1560932
1560939
1515065
774759
1267500
1211479
1098163
258652
1560933
1560931
1429753
1364030
980544
1211477
1429755
1364038
1429750
1429751
1429759
678002
448199
868520
339790
15920
15930
224960
205100
72850
500
92300
105600
218230
8500
13520
377860
209120
2710
55100
1478650
2204130
628030
987400
21780
7220
13560
220160
20820
3590
282010
245280
3800
448190
376975
376953
359620
1241950
2229840
559640
557240
320840
292120
550470
16730
217750
12770
61500
35450
9460
285160
208730
91330
2983250
18480
1655410
243020
115210
65247
65250
208287
65228
208301
222593
208363
208351
208289
222564
222562
222578
208369
208346
208366
222583
1230278
1230273
1109205
1109208
1147155
448185
642803
967280
861881
376966
1267501
1230276
24065
258646
980545
1109209
1211470
1147157
1211473
896766
834400
1211474
1230270
896767
1230271
1211478
1230272
980549
774758
1211475
834406
1211472
896715
980543
222638
774754
222584
1109202
1107810
820200
967282
1055332
980541
222587
325991
325968
325970
277764
376945
222601
258645
448184
277777
222541
376960
277741
222598
448194
376965
621921
1109203
642806
1100180
358960
73010
1100150
11420
2229830
1535610
227700
1873030
243780
42980
13580
292930
313480
250340
1249410
42640
702050
2000760
8310
49520
8980
26800
812560
253920
223280
382890
22100
2700
490370
833140
260730
321040
34030
32630
462440
354480
943700
1299900
33229
517790
437000
317040
629650
6300
38410
1572920
377670
216910
13230
21660
38700
8140
20920
33320
44310
6310
9000
462990
7020
15620
285330
235460
434520
211600
24840
7520
47895
223592
47896
47890
223591
47897
47899
1235741
1235740
1235747
1235743
1235745
1235744
47931
223595
249181
1235752
1235756
1235759
1235767
1235758
1235763
1235760
1235751
1235757
1235750
1235762
1235761
1235753
1235742
1235746
1301021
1458151
222551
208341
222555
208378
222550
222548
65242
774755
208377
562373
704285
562385
704282
277748
376971
677940
562384
208376
222580
678000
65246
222566
1107811
65243
325955
642805
65224
222589
325993
376959
376936
325956
325953
258648
24095
834403
678008
678009
1147154
376942
277753
376963
277745
222594
623267
623266
562398
222625
621923
562390
325952
258657
208343
376951
621924
500212
500214
325969
222549
562388
208318
222575
448186
222554
376969
277774
500248
500244
277732
277733
222545
258671
208284
277730
258647
834408
967288
896762
896761
287450
17580
4760
17430
39690
550
240
10150
377840
250740
2004300
412830
890400
212740
242940
319730
495910
212220
1284210
237310
115300
10180
396280
985810
304270
939520
333300
18700
747970
389430
253490
3139440
390090
372360
328060
896760
967289
967281
1098160
1098165
834402
774756
861888
448188
1012081
1055334
1012080
1055339
1055336
1055335
208306
208300
861885
1098167
500245
621922
500218
500211
376979
222585
621926
642802
562399
325954
325962
562387
642807
562372
376944
376935
704250
678005
222582
376932
325992
834404
861880
208319
2398450
220240
15190
1259380
1497680
1889930
1695830
2000770
107100
1462210
622830
1025600
228760
3350
225300
1368340
21090
2229870
12200
613240
356210
559640
130
44690
2373380
514180
4000
47870
2229890
9160
311840
10500
6550
41060
322290
21800
721030
262260
47780
3239270
32640
312540
207350
21900
251150
237850
573790
521710
1610
388210
13000
427680
40950
1904526
80
15390
47790
34275
521760
12130
34278
40700
1100160
1668510
3820
356430
6000
606370
214950
741140
715580
327400
19800
39190
1100170
371180
214170
2203860
1357550
2350520
227380
63950
33770
2067850
45300
411330
7760
517810
240160
240180
39160
57650
3920
251770
211200
3830
253860
40350
255320
495140
289300
65730
1808400
324680
23490
2820
643620
32670
1581040
1290220
13540
320
237950
9740
227940
359220
331750
4230
7900
250180
31170
48000
23310
253980
10680
204120
282440
366240
358270
257260
215160
2223810
273620
2990
34281
283490
42960
1961950
10490
238210
243470
745870
11130
254920
201230
771430
1260020
3843540
1882260
503650
9710
8100
6040
901735
345260
41900
292140
42910
329660
460810
44600
2360
11180
12360
339840
355170
219870
6080
243060
32800
19830
15000
273580
578870
2022990
880850
497180
232770
1420650
1420810
1043230
60600
200900
13210
291480
3359900
224540
339340
3027600
358190
22130
4570
675560
220740
15700
1262572
1471870
1471870
901805
1458155
1458154
1458153
214933
2707800
2618580
2809330
373720
1238040
537100
287310
467290
7210
21130
102600
35510
327930
39670
13650
71250
11900
71117
10000
2616430
204940
213610
16810
1420290
1148590
312610
42850
17710
21970
2616460
43000
672710
42670
240340
204340
2290
666220
15740
749140
37960
774151
411310
24500
24400
704860
34285
22200
905640
8190
70660
765900
34272
3106530
225320
273600
674190
110800
8640
8080
901660
1882370
4400
71116
205710
18500
50820
730820
40100
222480
26900
18420
71230
24820
254300
209100
397330
282400
358260
212200
71164
9900
7110
427190
62000
1261960
624080
6220
15120
252710
11610
294860
92000
1170760
389470
410970
57690
8010
358250
730830
46550
211420
50620
50650
12330
39610
12640
12140
243380
91310
247660
32620
217100
3909960
202710
15520
3320
11450
210550
306130
2052410
2840
15290
202530
521090
356500
24830
206480
280
273570
1257910
222940
39520
433290
227280
1189520
11020
7740
1979930
1146370
39510
330390
744050
24880
33280
380840
389900
205950
220200
12800
24150
628720
2610
366270
214150
29180
40330
8600
314650
1842964
40300
9870
1200
358380
350770
343810
904540
658620
3970
1194610
6880
7060
260570
431180
46450
254820
31100
254460
111800
1818340
72000
32310
343820
40980
218680
223430
203810
211209
219910
12340
703320
703310
294590
20550
302350
1709550
106000
700480
99900
240760
397350
10430
369830
232010
358210
65740
253750
560430
65950
32690
1510
564960
213670
210970
206440
47400
3068300
373720
3170
3328900
2741560
343830
302390
2600
12320
203160
10130
678760
601550
3730
46460
42660
21610
615250
254060
16450
637650
34830
40800
814650
201290
10630
1812290
20
637670
55230
1088710
207170
22180
901436
19990
268540
338140
966330
202200
211208
700880
1179680
396820
878290
289440
219950
645730
25990
95900
1842987
21750
1861230
1621460
1776780
2727400
1235755
1235766
1368570
1368571
2304400
9200
215080
364820
3504570
19000
3200
48220
207610
221040
47920
1866420
102500
1646930
6090
267980
22340
42170
12600
12150
41050
298030
1420300
217200
65790
2392500
358370
1703610
18400
38060
61520
202170
216330
57900
50300
11550
29900
521740
311770
7650
538680
33460
259170
7770
44350
711230
71340
1104480
12720
366260
105400
216250
510590
3720
1520
12750
340990
32360
1793030
3097610
1904600
38420
232790
961620
628070
1460490
13700
335660
21980
220050
2390
413410
6850
3328910
113200
237890
403430
1802690
300
648580
1100140
34276
1262560
38450
21140
283430
230270
45740
208110
96200
893390
2464680
71120
238070
277450
358410
277110
324770
286770
1421120
559680
218640
235600
1049880
853330
31280
433280
21990
34319
99910
459160
381640
34274
262830
561110
223470
285500
1255410
4850
32760
12830
71119
15080
1672350
814570
1703070
317580
410990
1292180
221430
33440
2400
1414500
314160
32650
58570
781240
209670
25000
21100
1930
598990
9480
2500
412380
560370
817460
7840
224940
940150
320890
63900
245450
289500
211780
419360
772740
1257930
297920
730580
2237200
674150
11250
277460
98400
45770
1014940
212410
24140
229870
37030
316160
34630
1418350
3980
34600
464450
91200
204560
211970
24010
24043
234630
578330
319170
204060
304350
302180
203650
204840
357190
234670
8870
72200
115320
13510
286460
2215260
215690
1842972
6510
42730
205610
214510
215470
321360
58610
40930
46510
13640
697580
11150
2021190
231430
327380
610860
570680
1085260
38440
690250
224060
322600
785480
218470
31270
10480
20530
350700
565550
2256420
1443430
403410
271370
34312
345350
34315
3863620
29610
58560
4300
63660
901663
380810
245010
34313
9420
15270
502460
15310
8170
33570
577980
20500
242550
15750
366230
233350
252330
63610
1393960
2616450
12840
2800
215280
211400
404040
302080
28000
6800
11140
11040
1558990
6400
358180
580430
15060
358290
8400
224300
1341890
1454720
1703090
1058320
559620
203850
7510
1904525
7450
10690
34283
212630
12160
240200
8160
6820
273590
7600
1105500
11370
225640
107000
433300
259190
548890
201510
209870
572050
901399
628160
57680
228300
39650
39620
1148330
386360
328460
2308130
1900
34286
208500
73210
313500
98300
260190
1430140
201830
366280
272350
302370
218740
34280
398000
1640
15710
331650
2350540
1904621
34318
708710
579980
31830
105800
226620
537180
2022920
11050
2350512
781220
1904551
215870
91700
25930
34287
38740
359630
1842984
291710
99400
563260
34288
582260
1882262
702110
286220
2350530
1741120
301670
34289
209690
280620
384030
223730
367500
211204
1279410
254940
779430
8790
1136090
405830
1904523
1257880
6570
323610
41800
49700
254840
1090920
379370
286730
271290
230150
1257900
781280
221020
39200
344030
22450
1842989
329670
23200
245390
41730
1132230
1132220
296180
283980
94200
1898950
1028490
224420
235320
7620
102840
1091500
624550
3710
347270
768480
225420
230700
219740
331970
523750
2328870
209230
262940
346060
34500
308000
347250
302170
447800
1868180
548900
40720
252150
16100
316030
281450
925940
29580
1758910
203750
267670
359420
33260
410980
301980
1238060
2633480
202750
2690
230190
46370
464340
1284090
255940
752060
320320
496760
40390
497360
33420
765910
70600
35000
7660
650700
294770
39600
7980
253880
1741140
3480
447780
226120
55150
25980
55110
715310
22310
2130460
3843530
33610
211160
1417950
6810
1812420
71165
23450
251950
41900
4920
1539100
224760
271360
925930
1539081
1539080
254480
21920
204030
333430
25870
2442380
298930
609150
346830
34000
37010
1544730
313870
212480
41600
16720
201700
91600
209830
34180
291650
201760
1238860
9400
287920
887060
765860
236850
212580
7260
289800
850980
433320
8880
71240
2072680
441550
7850
11480
202330
2590
658210
18110
355840
624550
517930
71115
577990
40920
201020
42650
38460
228400
765840
45750
1842974
58510
248510
25910
10530
521680
21950
25900
94620
32660
20540
21080
3810
362920
292760
825730
6840
10540
2707260
58520
550340
289840
2552450
696180
4520
261030
1297570
1202970
408640
1575670
215120
253940
982800
3410
312750
2338140
111600
1076550
2464670
329650
2022970
303680
360700
631510
214560
302330
733760
733770
1904550
3440
61700
1315200
113020
10040
274130
281390
1260930
4730
339850
501970
219150
1904522
73190
210990
268050
292800
2450820
2729600
1904571
1904570
580930
99300
328430
298140
209340
16300
521670
521690
521730
304500
36630
357340
252230
200410
1627140
111900
292780
286750
1672360
1904521
10470
703310
12500
827000
6200
1462970
465840
71160
781270
34273
9730
211207
346850
10520
33680
790710
259280
2398520
200170
207210
802880
1539090
2394190
98800
8330
37500
1400680
211206
888040
34870
48950
347230
329620
327910
40400
10120
1804370
1904640
358280
63110
115220
209750
39630
39640
1790630
255960
438490
34311
302470
200010
49600
37420
335320
34316
21680
63700
63710
286480
80340
388750
2450
29160
1627120
1084010
8320
705020
97110
952150
29600
781230
283410
1842986
332260
239250
1369760
23460
9880
1904620
2186090
623920
26500
115110
599600
1620
6420
4870
1904520
314180
2308120
1842971
255870
2022910
328440
328450
71161
1967430
267900
7610
429530
46290
227300
35720
254960
1842988
7800
22140
44340
37000
41070
248570
34277
226700
71270
2398490
987410
1064221
411970
411960
306490
209080
70650
1530
211201
260690
6370
638200
17020
71114
6870
48180
99890
41210
24850
22120
35030
61510
48110
48700
9500
205650
225840
17500
2022880
1136080
219600
1249740
778080
10440
200210
239350
338800
1111380
316260
390310
3700
1056640
243040
765390
21010
15220
327740
15200
299050
1812410
543870
11120
286810
328920
1245170
223650
1302270
299700
113420
253530
98200
1804720
31850
23380
214830
41100
1318750
330590
202130
205730
31810
42120
31860
205590
31870
42920
43500
776150
49400
34650
2218770
200490
26300
615770
1006460
290730
325320
413030
364840
42200
109600
283290
200390
208520
206760
65560
39560
17570
218510
307340
91900
201210
480490
235340
300630
19020
23700
47540
23500
21500
2350
31980
281130
90530
827050
22230
952540
295550
302510
247950
1373770
31890
31880
38220
201480
200080
6120
414530
306350
283310
315260
2277740
10650
47410
612520
1604240
42990
51100
42220
31900
615730
31820
31910
31920
572740
299080
239160
210230
42230
615780
13250
107900
2350510
438040
1644750
1556650
15210
4420
271500
92800
1430200
372480
1690
27800
34279
2350550
606710
292240
292260
1437040
260650
612540
296210
2231080
42890
348650
80330
10460
1904622
27020
26000
343000
965310
40420
37400
1137690
259680
71167
201271
243360
402620
1904524
16600
588490
209950
1385320
2023020
3097600
3097620
2926110
1733020
545980
474240
2464660
1741150
2350513
299070
326360
37600
71168
22600
2766060
31410
571060
302160
209330
108600
402880
516440
204140
664780
239200
217690
370460
358170
549160
809000
65500
204300
678620
1346400
211070
433350
9940
358310
210770
563190
41740
203830
249130
666660
670180
8060
62100
9850
2229880
578670
251270
359290
1477480
221810
236430
560350
18040
227760
218130
33670
217080
2086360
289820
514130
207890
223220
577580
216670
267920
209270
205930
50800
238960
618990
115120
205950
229890
242110
249380
24480
224360
61220
308330
361380
4320
356910
55140
208860
358300
281280
358200
342200
214400
214270
2061280
358240
240600
393290
389870
431250
247370
802890
358220
7860
205840
358230
214870
46320
227080
33720
12420
358330
607120
57740
319080
222140
358320
312790
967460
237990
493310
32900
202370
19030
311040
698620
358350
96400
228960
1804710
358920
359650
358390
341690
2680
476650
1206430
1211700
102850
297570
2766070
287200
281580
1655430
358340
254080
2870
358420
33730
337460
289890
12480
202670
33110
33100
33120
35310
549180
204450
289620
17340
12310
351860
351870
61010
61000
31800
31840
46750
260710
239840
220420
435250
514080
1630
1222690
1279420
327940
271760
65300
71110
6100
289280
236390
35300
43600
31930
552990
2850
65930
223830
18820
33130
33180
281410
486160
264080
38140
38130
353270
244050
279720
289340
270770
246280
352130
644540
289480
2633500
46260
46270
46380
63960
46360
223330
937940
764670
46330
292030
311060
1137680
311140
311120
46200
289180
212680
254980
10230
289400
575690
3499000
23300
289240
253710
4600
547930
3040220
619310
1137660
289420
389250
34410
356260
562010
391030
248490
501500
311100
311080
235660
10140
1544720
2900
80000
281200
202050
105000
603870
109700
42830
2152710
21600
1993480
206500
214910
678890
2076220
230310
296850
33620
22650
22670
110610
265870
405780
1357540
250620
1478600
1148670
336510
251530
406080
219890
98500
3229260
1998840
46790
1576720
1089840
32710
549170
836770
832540
233630
12860
3340
110600
230210
51030
55040
8620
205870
112100
208400
8970
332200
7340
3014460
37100
675810
207020
616920
238460
200150
251670
509610
2094200
104200
78000
3560
427510
315600
35600
3360
1377920
314200
205060
218060
205090
205080
205070
453890
27330
1140260
391140
327920
281220
719070
90400
529720
288080
3370
3470
263040
72300
1627230
11520
539290
57640
225080
359320
38080
211880
111400
50510
11390
45900
72400
1952170
36180
251390
450120
95300
293520
343140
361320
2430620
3319580
347240
8040
70420
548090
603010
37210
202070
3300
34800
837090
1734350
3310
293680
206230
281430
91800
2916160
210870
33270
329630
356200
63620
2071340
327390
38170
25500
1112570
241260
285440
61730
2361570
925550
384000
497510
420570
302210
1471680
1481080
922400
27400
1600
377870
225360
1150700
2414360
45730
1280
298950
295710
301380
33390
427700
208140
228280
33540
211800
1267930
18050
204760
328670
73060
224600
32610
214340
23600
217290
37240
94000
70000
541640
261470
230230
42500
1704630
317840
34640
348360
279560
784010
624070
755630
269790
215790
219200
23120
1859360
99100
223450
278080
3380
226980
204390
3430
1367170
233250
16120
42980
111100
23530
489070
216390
345610
315670
363110
37260
1581150
2072140
329640
364810
1006450
25600
25620
378770
104700
781250
19500
1868170
1810820
283350
417880
281820
465060
32720
203680
250320
38600
303790
599000
80200
317030
3390
215710
1237800
2826660
39210
16130
305070
1210780
2910
21640
55000
1643470
42810
415180
61310
314120
304540
1194840
865030
4530
2117200
249610
1847240
2190740
102810
1032340
216130
200960
200980
200990
201000
201010
3230
200630
9990
738470
232810
232430
1978100
1658770
3542350
27810
219990
2520
1357490
254900
49800
1104460
3400
214130
1704620
15400
310080
305980
1956740
205230
18470
675970
1717410
724250
233450
12510
33750
250870
297310
261510
2702110
2088710
80300
604450
240440
37800
365960
929320
1002
323460
2680190
365480
299480
32000
1333700
270760
270750
292390
243320
212050
1299710
277270
585240
93200
7400
217140
47800
107800
1315910
2471120
460190
628050
628040
628060
38210
50920
50940
446460
285310
63000
223100
1823710
429720
1862020
628080
347260
222440
70400
262150
658140
1800730
34317
534290
3420
110400
283390
1079620
16710
221080
242050
1157850
236370
31740
31700
224900
1670
46700
46710
94590
207790
1442160
2258770
965810
675610
46540
264520
370270
2591380
58200
1978200
687590
211820
1048540
231200
493320
630610
227160
235400
352220
246420
2183600
1121420
57620
289380
277650
108500
205330
1284080
231910
2766050
39710
342210
272270
985210
239660
490080
224040
251990
257970
32410
25010
16040
60340
3498980
1406700
7780
303860
25700
11560
49470
97330
201190
211340
207060
8840
6250
46770
268930
232750
252970
220860
960730
679520
2184570
64000
302690
32740
496660
600420
895600
2094290
2243060
63200
7990
415300
16620
1714580
254880
39000
17180
1126750
20710
233290
110630
574980
2461750
1419170
514700
438560
50970
50990
51000
1382890
249550
40380
822240
246400
485510
1028500
2728200
301320
224260
377070
400370
349100
60800
57000
259870
314660
743910
435420
305050
1431940
650070
10250
236450
1741130
283960
1023700
218620
2252760
223410
533080
2062610
317100
40500
3260
1261980
1157870
97100
34270
836760
1279370
1623420
34282
1257940
11200
267750
234650
1128000
227100
624060
251970
1548850
96900
328470
814640
111300
289460
238090
964040
45000
530720
1150670
19320
1380260
107200
11240
10700
63640
1260920
277850
329070
569220
358930
246940
9970
70900
364800
203250
410540
261350
1351450
98510
292410
209540
232890
602970
27200
1539070
1104470
379390
73220
1355250
327950
63500
207750
206370
258200
19200
239120
203510
687540
445110
593900
2002880
368600
395250
211440
230070
1704640
18070
41900
41900
95700
422182
351080
1006440
215630
268990
215530
266980
63630
15940
233740
238260
211120
2280000
345290
265590
2499990
354640
252370
2253580
221910
19810
2414350
1315920
9980
254590
211260
214700
220780
108200
2399760
433580
1297560
347600
363130
304730
364510
98100
2023010
1843880
814600
31300
3450
351700
980730
2948440
1904601
211180
470220
514050
2414320
244890
3490
795230
719290
2023170
48150
1378260
252770
227200
2021570
230410
2707280
275610
786020
46520
1157860
204180
373600
1367160
814580
244950
2184620
1512720
261110
200050
249930
338080
2380560
1009460
1067720
104100
521720
355240
344630
852910
378750
554290
12190
795220
207320
293980
948640
221360
245410
245430
207420
376750
1541710
337940
1357580
34420
364250
312560
3010
235760
587110
587100
1732070
234290
1173230
2186130
4900
334920
3620
212800
41014
322130
12520
264460
757200
977840
3000
226320
294810
2267890
39660
24630
200370
764550
318950
221100
252690
212010
545940
314430
38000
307410
219680
71162
222420
204080
937380
2289860
377160
92210
223710
33990
34670
46350
2633490
209000
837510
278550
281860
1148350
544990
628120
521660
628130
628140
267490
233270
761700
1643320
1180320
681830
681840
696360
681820
1794880
244210
570780
570770
326480
703690
226720
691150
282680
758090
740550
1308700
2347380
409850
345620
413420
379350
96000
2023200
544580
292420
1137670
222660
366970
109410
63940
204860
208200
257350
1109410
248860
251370
328000
322630
242880
213850
227480
209190
279260
244410
234900
242720
233230
421120
242780
250900
209790
450670
239220
300580
265750
250700
1210550
245730
218820
244030
253790
375230
470210
207570
337720
681660
274170
356530
236510
251470
293220
251590
237590
268870
242570
95400
293540
234530
211360
67000
252250
365770
394510
233700
297470
244770
255370
260230
322500
690040
226960
268890
328270
239800
306760
242800
324790
233310
236150
244810
349520
253410
221380
390870
343320
425580
265330
233390
244450
234390
333540
557600
273350
247350
3107230
254130
329860
538870
253030
274250
248820
234060
245150
252290
847370
46490
376570
297370
334120
3478870
227520
49330
234710
233980
20700
226920
223510
255480
241600
238750
265830
234140
222750
1293820
223670
265020
108110
274190
207930
243950
224860
239030
243200
271590
239070
204240
376300
347830
245620
251570
268420
226820
314710
238320
227600
240320
220260
253110
230820
38230
40370
350780
259940
366250
233190
200110
1981540
348470
358090
215510
209630
221680
582660
1454400
326160
15300
282140
391590
287720
333980
231670
572730
269370
458730
233840
307960
237630
272510
244850
244710
279560
275850
351970
235800
252490
332580
244730
379430
259020
1927720
214490
274350
286040
236870
415480
250420
242820
1477490
241930
269650
249570
277890
345820
253840
3516620
2764150
3815890
438130
1178790
227400
564700
240970
316840
1732920
2430160
1451160
3588960
407380
443380
384700
1023690
283820
378790
925470
445430
627350
534500
349680
1668530
411830
437020
339040
17140
50120
12390
275810
227580
514150
837940
1341830
273790
49300
544220
311340
70620
497860
1107230
3138660
33950
241620
11340
219070
302060
361550
242920
209160
263680
233720
225220
854570
1222670
45500
837590
201810
231060
465870
206420
239820
1043240
201420
307010
329440
474960
1262600
33980
288160
304430
239140
237930
226760
234190
4800
1233570
230840
265550
277430
589500
231160
241560
365590
612300
258180
1454890
1020470
233470
242760
243970
330820
1300620
246620
287980
794600
558450
272060
277630
256030
255500
264140
419460
217920
333930
256190
71000
214420
336520
212070
218090
16180
444200
331470
270790
45760
258220
256290
65980
295110
1039550
257850
261640
492090
546050
214970
623880
245470
778390
452510
259320
243800
251870
1901370
230650
483980
233370
245490
256350
1732190
367500
266030
1818570
279440
202090
466920
336760
397150
287680
222730
239090
265810
437520
